v_WalkingWithDog_g02_c04__0 240 97
v_WalkingWithDog_g02_c04__1 240 97
v_WalkingWithDog_g02_c04__2 240 97
v_WalkingWithDog_g02_c04__3 240 97
v_WalkingWithDog_g02_c04__4 240 97
v_WalkingWithDog_g02_c05__0 240 97
v_WalkingWithDog_g02_c05__1 240 97
v_WalkingWithDog_g02_c05__2 240 97
v_WalkingWithDog_g02_c05__3 240 97
v_WalkingWithDog_g02_c05__4 240 97
v_WalkingWithDog_g01_c04__0 180 97
v_WalkingWithDog_g01_c04__1 180 97
v_WalkingWithDog_g01_c04__2 180 97
v_WalkingWithDog_g01_c04__3 180 97
v_WalkingWithDog_g01_c04__4 180 97
v_WalkingWithDog_g06_c01__0 153 97
v_WalkingWithDog_g06_c01__1 153 97
v_WalkingWithDog_g06_c01__2 153 97
v_WalkingWithDog_g06_c01__3 153 97
v_WalkingWithDog_g06_c01__4 153 97
v_WalkingWithDog_g07_c03__0 195 97
v_WalkingWithDog_g07_c03__1 195 97
v_WalkingWithDog_g07_c03__2 195 97
v_WalkingWithDog_g07_c03__3 195 97
v_WalkingWithDog_g07_c03__4 195 97
v_WalkingWithDog_g03_c03__0 215 97
v_WalkingWithDog_g03_c03__1 215 97
v_WalkingWithDog_g03_c03__2 215 97
v_WalkingWithDog_g03_c03__3 215 97
v_WalkingWithDog_g03_c03__4 215 97
v_WalkingWithDog_g06_c03__0 240 97
v_WalkingWithDog_g06_c03__1 240 97
v_WalkingWithDog_g06_c03__2 240 97
v_WalkingWithDog_g06_c03__3 240 97
v_WalkingWithDog_g06_c03__4 240 97
v_WalkingWithDog_g03_c04__0 213 97
v_WalkingWithDog_g03_c04__1 213 97
v_WalkingWithDog_g03_c04__2 213 97
v_WalkingWithDog_g03_c04__3 213 97
v_WalkingWithDog_g03_c04__4 213 97
v_WalkingWithDog_g05_c05__0 134 97
v_WalkingWithDog_g05_c05__1 134 97
v_WalkingWithDog_g05_c05__2 134 97
